,total_load,temperature_F
2008-10-13 20:00:00,155.0,63.52
2008-10-13 21:00:00,146.7,61.32
2008-10-13 22:00:00,133.2,59.48
2008-10-13 23:00:00,117.0,58.56
2008-10-14 00:00:00,102.9,57.4
2008-10-14 01:00:00,92.3,56.84
2008-10-14 02:00:00,88.2,55.92
2008-10-14 03:00:00,86.0,55.0
2008-10-14 04:00:00,85.9,54.36
2008-10-14 05:00:00,88.7,53.16
2008-10-14 06:00:00,99.7,53.12
2008-10-14 07:00:00,121.2,52.64
2008-10-14 08:00:00,125.3,53.12
2008-10-14 09:00:00,121.9,59.52
2008-10-14 10:00:00,121.8,65.72
2008-10-14 11:00:00,122.8,71.44
2008-10-14 12:00:00,126.1,75.48
2008-10-14 13:00:00,127.9,78.52
2008-10-14 14:00:00,136.4,80.36
2008-10-14 15:00:00,144.1,81.4
2008-10-14 16:00:00,150.2,81.76
2008-10-14 17:00:00,157.5,80.6
2008-10-14 18:00:00,156.6,76.16
2008-10-14 19:00:00,153.2,68.72
2008-10-14 20:00:00,156.7,64.8
2008-10-14 21:00:00,147.8,62.28
2008-10-14 22:00:00,135.0,60.48
2008-10-14 23:00:00,118.7,58.8
2008-10-15 00:00:00,103.0,57.88
2008-10-15 01:00:00,93.0,57.48
2008-10-15 02:00:00,88.4,57.24
2008-10-15 03:00:00,86.0,55.96
2008-10-15 04:00:00,85.9,55.52
2008-10-15 05:00:00,88.4,55.56
2008-10-15 06:00:00,98.6,55.08
2008-10-15 07:00:00,118.1,54.56
2008-10-15 08:00:00,122.4,55.56
2008-10-15 09:00:00,119.5,61.92
2008-10-15 10:00:00,120.8,68.2
2008-10-15 11:00:00,121.4,73.32
2008-10-15 12:00:00,123.0,77.88
2008-10-15 13:00:00,128.6,80.32
2008-10-15 14:00:00,139.2,81.88
2008-10-15 15:00:00,150.0,82.64
2008-10-15 16:00:00,158.8,82.72
2008-10-15 17:00:00,166.4,81.84
2008-10-15 18:00:00,166.3,78.8
2008-10-15 19:00:00,162.9,71.88
2008-10-15 20:00:00,164.4,68.6
2008-10-15 21:00:00,154.8,66.4
2008-10-15 22:00:00,140.6,65.28
2008-10-15 23:00:00,124.2,63.68
2008-10-16 00:00:00,108.0,62.4
2008-10-16 01:00:00,95.4,61.68
2008-10-16 02:00:00,90.2,60.92
2008-10-16 03:00:00,86.8,60.48
2008-10-16 04:00:00,85.8,59.8
2008-10-16 05:00:00,88.2,58.96
2008-10-16 06:00:00,97.7,58.24
2008-10-16 07:00:00,113.7,57.8
2008-10-16 08:00:00,116.9,58.0
2008-10-16 09:00:00,118.8,64.48
2008-10-16 10:00:00,124.0,70.64
2008-10-16 11:00:00,129.4,75.52
2008-10-16 12:00:00,138.9,78.72
2008-10-16 13:00:00,147.0,80.76
2008-10-16 14:00:00,156.0,81.96
2008-10-16 15:00:00,163.5,82.44
2008-10-16 16:00:00,170.3,82.24
2008-10-16 17:00:00,175.0,81.28
2008-10-16 18:00:00,173.4,78.36
2008-10-16 19:00:00,168.7,73.32
2008-10-16 20:00:00,169.9,71.72
2008-10-16 21:00:00,162.2,70.56
2008-10-16 22:00:00,150.7,70.32
2008-10-16 23:00:00,134.2,69.36
2008-10-17 00:00:00,118.2,68.88
2008-10-17 01:00:00,104.5,68.16
2008-10-17 02:00:00,97.5,67.72
2008-10-17 03:00:00,93.2,67.56
2008-10-17 04:00:00,91.4,67.16
2008-10-17 05:00:00,92.9,66.96
2008-10-17 06:00:00,101.9,66.68
2008-10-17 07:00:00,118.7,66.2
2008-10-17 08:00:00,125.1,65.84
2008-10-17 09:00:00,123.0,66.24
2008-10-17 10:00:00,124.7,66.88
2008-10-17 11:00:00,123.9,67.24
2008-10-17 12:00:00,122.8,67.08
2008-10-17 13:00:00,120.8,67.08
2008-10-17 14:00:00,118.5,66.36
2008-10-17 15:00:00,116.4,65.28
2008-10-17 16:00:00,115.8,63.64
2008-10-17 17:00:00,118.8,62.32
2008-10-17 18:00:00,123.6,61.04
2008-10-17 19:00:00,132.5,59.52
2008-10-17 20:00:00,135.4,58.2
2008-10-17 21:00:00,130.7,57.28
2008-10-17 22:00:00,123.5,56.88
2008-10-17 23:00:00,114.3,55.92
2008-10-18 00:00:00,104.4,55.52
2008-10-18 01:00:00,94.9,55.16
2008-10-18 02:00:00,90.5,54.12
2008-10-18 03:00:00,87.9,53.64
2008-10-18 04:00:00,87.0,52.8
2008-10-18 05:00:00,88.2,52.48
2008-10-18 06:00:00,92.1,52.12
2008-10-18 07:00:00,99.5,52.08
2008-10-18 08:00:00,112.8,52.0
2008-10-18 09:00:00,127.6,52.52
2008-10-18 10:00:00,136.2,53.52
2008-10-18 11:00:00,137.5,54.64
2008-10-18 12:00:00,136.3,56.0
2008-10-18 13:00:00,132.9,56.68
2008-10-18 14:00:00,129.9,56.92
2008-10-18 15:00:00,126.5,57.04
2008-10-18 16:00:00,125.3,56.88
2008-10-18 17:00:00,127.6,56.0
2008-10-18 18:00:00,132.2,55.8
2008-10-18 19:00:00,140.5,54.52
2008-10-18 20:00:00,144.1,54.08
2008-10-18 21:00:00,141.3,53.6
2008-10-18 22:00:00,135.1,53.2
2008-10-18 23:00:00,126.6,52.48
2008-10-19 00:00:00,116.2,51.84
2008-10-19 01:00:00,105.9,51.12
2008-10-19 02:00:00,101.4,50.2
2008-10-19 03:00:00,99.3,49.24
2008-10-19 04:00:00,99.0,48.16
2008-10-19 05:00:00,101.0,47.36
2008-10-19 06:00:00,105.6,46.44
2008-10-19 07:00:00,113.3,45.64
2008-10-19 08:00:00,130.5,45.76
2008-10-19 09:00:00,148.2,48.76
2008-10-19 10:00:00,148.6,52.48
2008-10-19 11:00:00,137.9,55.28
2008-10-19 12:00:00,127.4,57.2
2008-10-19 13:00:00,125.5,58.96
2008-10-19 14:00:00,121.8,59.8
2008-10-19 15:00:00,119.9,60.4
2008-10-19 16:00:00,118.3,60.4
2008-10-19 17:00:00,118.2,59.96
2008-10-19 18:00:00,121.2,57.8
2008-10-19 19:00:00,132.4,53.2
2008-10-19 20:00:00,147.9,50.04
2008-10-19 21:00:00,150.3,48.36
2008-10-19 22:00:00,145.0,46.16
2008-10-19 23:00:00,134.6,44.36
2008-10-20 00:00:00,124.2,42.16
2008-10-20 01:00:00,117.4,41.2
2008-10-20 02:00:00,115.6,40.52
2008-10-20 03:00:00,116.4,39.48
2008-10-20 04:00:00,120.0,38.84
2008-10-20 05:00:00,128.2,38.2
2008-10-20 06:00:00,145.0,38.04
2008-10-20 07:00:00,175.0,37.28
2008-10-20 08:00:00,178.9,37.84
2008-10-20 09:00:00,166.0,43.36
2008-10-20 10:00:00,152.6,49.88
2008-10-20 11:00:00,140.6,55.28
2008-10-20 12:00:00,130.1,58.32
2008-10-20 13:00:00,122.1,60.6
2008-10-20 14:00:00,118.8,62.56
2008-10-20 15:00:00,115.5,63.88
2008-10-20 16:00:00,114.6,64.32
2008-10-20 17:00:00,117.7,64.36
2008-10-20 18:00:00,123.8,61.4
2008-10-20 19:00:00,137.5,53.96
2008-10-20 20:00:00,150.3,50.76
2008-10-20 21:00:00,150.3,48.8
2008-10-20 22:00:00,144.5,46.88
2008-10-20 23:00:00,133.9,46.08
2008-10-21 00:00:00,123.9,45.32
2008-10-21 01:00:00,118.5,44.56
2008-10-21 02:00:00,116.7,43.96
2008-10-21 03:00:00,116.8,43.88
2008-10-21 04:00:00,118.5,43.64
2008-10-21 05:00:00,124.5,43.6
2008-10-21 06:00:00,140.0,43.84
2008-10-21 07:00:00,165.8,44.16
2008-10-21 08:00:00,166.0,44.6
2008-10-21 09:00:00,149.9,50.08
2008-10-21 10:00:00,140.1,56.2
2008-10-21 11:00:00,130.4,62.08
2008-10-21 12:00:00,122.4,65.72
2008-10-21 13:00:00,117.2,68.2
2008-10-21 14:00:00,115.0,69.56
2008-10-21 15:00:00,114.8,70.68
2008-10-21 16:00:00,114.6,70.68
2008-10-21 17:00:00,117.4,69.96
2008-10-21 18:00:00,119.9,67.12
2008-10-21 19:00:00,131.2,61.44
2008-10-21 20:00:00,140.1,59.52
2008-10-21 21:00:00,136.7,57.16
2008-10-21 22:00:00,129.2,56.28
2008-10-21 23:00:00,115.1,54.84
2008-10-22 00:00:00,103.5,53.4
2008-10-22 01:00:00,97.8,51.04
2008-10-22 02:00:00,97.2,49.4
2008-10-22 03:00:00,99.3,47.4
2008-10-22 04:00:00,103.6,45.24
2008-10-22 05:00:00,113.1,43.6
2008-10-22 06:00:00,133.0,42.4
2008-10-22 07:00:00,163.0,41.4
2008-10-22 08:00:00,170.1,41.4
2008-10-22 09:00:00,158.4,46.0
2008-10-22 10:00:00,147.0,50.36
2008-10-22 11:00:00,140.0,53.36
2008-10-22 12:00:00,132.7,55.6
2008-10-22 13:00:00,124.6,57.76
2008-10-22 14:00:00,121.6,59.04
2008-10-22 15:00:00,119.0,60.04
2008-10-22 16:00:00,117.6,60.48
2008-10-22 17:00:00,122.5,59.24
2008-10-22 18:00:00,129.6,56.8
2008-10-22 19:00:00,146.4,51.4
2008-10-22 20:00:00,156.8,48.2
2008-10-22 21:00:00,160.4,46.56
2008-10-22 22:00:00,156.5,45.48
2008-10-22 23:00:00,145.9,44.08
2008-10-23 00:00:00,133.6,42.84
2008-10-23 01:00:00,126.4,42.2
2008-10-23 02:00:00,126.6,41.8
2008-10-23 03:00:00,128.2,41.76
2008-10-23 04:00:00,131.0,41.36
2008-10-23 05:00:00,137.5,40.96
2008-10-23 06:00:00,153.2,40.96
2008-10-23 07:00:00,179.0,40.6
2008-10-23 08:00:00,181.4,40.68
2008-10-23 09:00:00,166.1,44.72
2008-10-23 10:00:00,153.2,49.0
2008-10-23 11:00:00,141.8,52.92
2008-10-23 12:00:00,132.0,55.56
2008-10-23 13:00:00,123.0,57.16
2008-10-23 14:00:00,119.0,58.64
2008-10-23 15:00:00,117.2,59.48
2008-10-23 16:00:00,118.0,59.32
2008-10-23 17:00:00,122.7,58.6
2008-10-23 18:00:00,128.6,56.44
2008-10-23 19:00:00,146.6,52.96
2008-10-23 20:00:00,156.2,50.92
2008-10-23 21:00:00,156.3,49.92
2008-10-23 22:00:00,148.7,49.44
2008-10-23 23:00:00,137.1,49.12
2008-10-24 00:00:00,126.0,49.44
2008-10-24 01:00:00,118.6,49.76
2008-10-24 02:00:00,115.6,49.72
2008-10-24 03:00:00,114.2,49.92
2008-10-24 04:00:00,114.7,49.88
2008-10-24 05:00:00,118.6,50.16
2008-10-24 06:00:00,133.0,50.68
2008-10-24 07:00:00,156.7,50.68
2008-10-24 08:00:00,160.1,51.12
2008-10-24 09:00:00,150.5,52.4
2008-10-24 10:00:00,143.4,54.52
2008-10-24 11:00:00,137.7,56.36
2008-10-24 12:00:00,131.7,57.68
2008-10-24 13:00:00,125.8,58.96
2008-10-24 14:00:00,121.4,59.8
2008-10-24 15:00:00,119.9,60.36
2008-10-24 16:00:00,119.4,60.4
2008-10-24 17:00:00,122.5,60.32
2008-10-24 18:00:00,127.5,60.12
2008-10-24 19:00:00,138.5,60.0
2008-10-24 20:00:00,140.1,60.2
2008-10-24 21:00:00,135.6,60.16
2008-10-24 22:00:00,128.6,60.24
2008-10-24 23:00:00,120.2,60.72
2008-10-25 00:00:00,109.7,61.2
2008-10-25 01:00:00,100.2,61.84
2008-10-25 02:00:00,94.6,62.08
2008-10-25 03:00:00,91.1,62.0
2008-10-25 04:00:00,89.1,62.16
2008-10-25 05:00:00,89.6,62.6
2008-10-25 06:00:00,92.4,62.92
2008-10-25 07:00:00,98.1,63.44
2008-10-25 08:00:00,108.4,64.04
2008-10-25 09:00:00,119.3,64.88
2008-10-25 10:00:00,125.6,66.12
2008-10-25 11:00:00,126.3,67.28
2008-10-25 12:00:00,125.6,68.32
2008-10-25 13:00:00,122.7,69.4
2008-10-25 14:00:00,120.8,70.16
2008-10-25 15:00:00,119.8,70.52
2008-10-25 16:00:00,118.8,70.56
2008-10-25 17:00:00,119.9,69.8
2008-10-25 18:00:00,121.4,68.12
2008-10-25 19:00:00,128.6,65.36
2008-10-25 20:00:00,132.9,63.72
2008-10-25 21:00:00,128.9,61.64
2008-10-25 22:00:00,121.9,60.4
2008-10-25 23:00:00,113.1,59.0
2008-10-26 00:00:00,102.2,57.64
2008-10-26 01:00:00,92.1,56.44
2008-10-26 02:00:00,86.8,55.12
2008-10-26 03:00:00,84.1,53.48
2008-10-26 04:00:00,83.5,51.92
2008-10-26 05:00:00,84.7,50.44
2008-10-26 06:00:00,88.9,49.4
2008-10-26 07:00:00,96.6,48.48
2008-10-26 08:00:00,111.0,48.08
2008-10-26 09:00:00,128.5,52.0
2008-10-26 10:00:00,132.1,57.2
2008-10-26 11:00:00,125.1,60.28
2008-10-26 12:00:00,117.9,62.8
2008-10-26 13:00:00,115.1,64.68
2008-10-26 14:00:00,115.7,65.6
2008-10-26 15:00:00,115.5,66.76
2008-10-26 16:00:00,112.9,67.36
2008-10-26 17:00:00,113.6,66.6
2008-10-26 18:00:00,114.2,63.12
2008-10-26 19:00:00,122.0,57.28
2008-10-26 20:00:00,129.8,54.04
2008-10-26 21:00:00,127.5,52.76
2008-10-26 22:00:00,121.5,51.6
2008-10-26 23:00:00,112.0,50.92
2008-10-27 00:00:00,102.2,50.08
2008-10-27 01:00:00,95.4,50.32
2008-10-27 02:00:00,93.5,49.36
2008-10-27 03:00:00,93.4,48.68
2008-10-27 04:00:00,96.1,47.4
2008-10-27 05:00:00,101.5,46.92
2008-10-27 06:00:00,116.8,46.52
2008-10-27 07:00:00,141.2,45.72
2008-10-27 08:00:00,149.2,45.6
2008-10-27 09:00:00,139.8,51.72
2008-10-27 10:00:00,129.1,55.76
2008-10-27 11:00:00,121.2,58.84
2008-10-27 12:00:00,116.8,60.48
2008-10-27 13:00:00,112.4,60.84
2008-10-27 14:00:00,112.2,60.36
2008-10-27 15:00:00,112.5,58.8
2008-10-27 16:00:00,114.8,56.64
2008-10-27 17:00:00,125.6,54.04
2008-10-27 18:00:00,142.3,50.16
2008-10-27 19:00:00,161.8,46.4
2008-10-27 20:00:00,168.3,44.04
2008-10-27 21:00:00,168.0,42.28
2008-10-27 22:00:00,161.2,41.16
2008-10-27 23:00:00,150.3,40.12
2008-10-28 00:00:00,139.2,39.2
2008-10-28 01:00:00,133.6,38.76
2008-10-28 02:00:00,132.7,38.0
2008-10-28 03:00:00,134.0,37.8
2008-10-28 04:00:00,137.8,37.68
2008-10-28 05:00:00,144.8,37.4
2008-10-28 06:00:00,161.5,37.4
2008-10-28 07:00:00,188.9,37.08
2008-10-28 08:00:00,194.7,37.48
2008-10-28 09:00:00,180.4,40.96
2008-10-28 10:00:00,167.7,44.76
2008-10-28 11:00:00,156.3,48.28
2008-10-28 12:00:00,146.1,50.72
2008-10-28 13:00:00,136.9,52.0
2008-10-28 14:00:00,131.0,53.08
2008-10-28 15:00:00,127.4,52.96
2008-10-28 16:00:00,127.1,52.84
2008-10-28 17:00:00,132.3,51.64
2008-10-28 18:00:00,144.6,49.44
2008-10-28 19:00:00,170.1,46.88
2008-10-28 20:00:00,180.6,45.24
2008-10-28 21:00:00,180.3,43.4
2008-10-28 22:00:00,173.4,42.56
2008-10-28 23:00:00,161.1,41.0
2008-10-29 00:00:00,148.0,40.08
2008-10-29 01:00:00,142.5,39.2
2008-10-29 02:00:00,141.9,38.16
2008-10-29 03:00:00,143.1,37.56
2008-10-29 04:00:00,146.1,36.92
2008-10-29 05:00:00,152.8,36.88
2008-10-29 06:00:00,168.1,36.68
2008-10-29 07:00:00,191.1,36.48
2008-10-29 08:00:00,194.2,37.04
2008-10-29 09:00:00,180.4,40.24
2008-10-29 10:00:00,167.4,44.56
2008-10-29 11:00:00,156.2,48.4
2008-10-29 12:00:00,145.3,51.32
2008-10-29 13:00:00,135.3,53.32
2008-10-29 14:00:00,131.6,54.44
2008-10-29 15:00:00,133.5,55.6
2008-10-29 16:00:00,133.3,56.64
2008-10-29 17:00:00,135.6,56.44
2008-10-29 18:00:00,143.3,53.96
2008-10-29 19:00:00,166.0,48.84
2008-10-29 20:00:00,179.2,45.68
2008-10-29 21:00:00,181.9,44.24
2008-10-29 22:00:00,178.6,42.84
2008-10-29 23:00:00,167.2,41.72
2008-10-30 00:00:00,152.8,41.24
2008-10-30 01:00:00,146.5,39.84
2008-10-30 02:00:00,148.4,38.68
2008-10-30 03:00:00,151.3,37.24
2008-10-30 04:00:00,155.9,35.36
2008-10-30 05:00:00,164.8,35.04
2008-10-30 06:00:00,181.0,34.8
2008-10-30 07:00:00,208.4,33.68
2008-10-30 08:00:00,213.8,33.84
2008-10-30 09:00:00,197.4,39.96
2008-10-30 10:00:00,176.3,46.84
2008-10-30 11:00:00,159.9,50.64
2008-10-30 12:00:00,147.6,53.12
2008-10-30 13:00:00,135.9,54.92
2008-10-30 14:00:00,130.6,56.64
2008-10-30 15:00:00,125.0,57.72
2008-10-30 16:00:00,122.8,57.96
2008-10-30 17:00:00,126.5,57.76
2008-10-30 18:00:00,135.4,54.56
2008-10-30 19:00:00,159.5,48.16
2008-10-30 20:00:00,176.8,44.04
2008-10-30 21:00:00,182.9,42.28
2008-10-30 22:00:00,182.4,39.68
2008-10-30 23:00:00,175.0,37.64
2008-10-31 00:00:00,163.6,36.28
2008-10-31 01:00:00,157.6,35.2
2008-10-31 02:00:00,157.3,34.24
2008-10-31 03:00:00,161.1,33.72
2008-10-31 04:00:00,165.1,32.64
2008-10-31 05:00:00,172.2,32.92
2008-10-31 06:00:00,188.0,32.32
2008-10-31 07:00:00,211.6,32.64
2008-10-31 08:00:00,217.0,32.56
2008-10-31 09:00:00,200.5,38.8
2008-10-31 10:00:00,177.6,47.48
2008-10-31 11:00:00,155.6,53.92
2008-10-31 12:00:00,138.2,57.92
2008-10-31 13:00:00,124.7,60.8
2008-10-31 14:00:00,116.8,62.64
2008-10-31 15:00:00,113.7,63.52
2008-10-31 16:00:00,112.0,64.36
2008-10-31 17:00:00,113.2,63.36
2008-10-31 18:00:00,115.6,59.48
2008-10-31 19:00:00,127.7,52.52
2008-10-31 20:00:00,136.7,48.8
2008-10-31 21:00:00,142.5,46.6
2008-10-31 22:00:00,147.4,44.68
2008-10-31 23:00:00,146.4,43.24
2008-11-01 00:00:00,146.27281105990784,43.241843317972354
2008-11-01 01:00:00,146.14562211981567,43.243686635944705
2008-11-01 02:00:00,146.0184331797235,43.24552995391705
2008-11-01 03:00:00,145.89124423963133,43.2473732718894
2008-11-01 04:00:00,145.76405529953917,43.24921658986175
2008-11-01 05:00:00,145.636866359447,43.251059907834104
2008-11-01 06:00:00,145.50967741935483,43.252903225806456
2008-11-01 07:00:00,145.3824884792627,43.2547465437788
2008-11-01 08:00:00,145.25529953917052,43.25658986175115
2008-11-01 09:00:00,145.12811059907835,43.258433179723504
2008-11-01 10:00:00,145.0009216589862,43.260276497695855
2008-11-01 11:00:00,144.87373271889402,43.26211981566821
2008-11-01 12:00:00,144.74654377880185,43.26396313364055
2008-11-01 13:00:00,144.61935483870968,43.2658064516129
2008-11-01 14:00:00,144.49216589861751,43.267649769585255
2008-11-01 15:00:00,144.36497695852535,43.269493087557606
2008-11-01 16:00:00,144.23778801843318,43.27133640552996
2008-11-01 17:00:00,144.110599078341,43.27317972350231
2008-11-01 18:00:00,143.98341013824884,43.275023041474654
2008-11-01 19:00:00,143.85622119815667,43.276866359447006
2008-11-01 20:00:00,143.72903225806454,43.27870967741936
2008-11-01 21:00:00,143.60184331797237,43.28055299539171
2008-11-01 22:00:00,143.4746543778802,43.28239631336406
2008-11-01 23:00:00,143.34746543778803,43.284239631336405
2008-11-02 00:00:00,143.22027649769586,43.286082949308756
2008-11-02 01:00:00,143.0930875576037,43.28792626728111
2008-11-02 02:00:00,142.96589861751153,43.28976958525346
2008-11-02 03:00:00,142.83870967741936,43.29161290322581
2008-11-02 04:00:00,142.7115207373272,43.293456221198156
2008-11-02 05:00:00,142.58433179723502,43.29529953917051
2008-11-02 06:00:00,142.45714285714286,43.29714285714286
2008-11-02 07:00:00,142.3299539170507,43.29898617511521
2008-11-02 08:00:00,142.20276497695852,43.30082949308756
2008-11-02 09:00:00,142.07557603686635,43.30267281105991
2008-11-02 10:00:00,141.94838709677418,43.30451612903226
2008-11-02 11:00:00,141.82119815668204,43.30635944700461
2008-11-02 12:00:00,141.69400921658988,43.30820276497696
2008-11-02 13:00:00,141.5668202764977,43.31004608294931
2008-11-02 14:00:00,141.43963133640554,43.31188940092166
2008-11-02 15:00:00,141.31244239631337,43.31373271889401
2008-11-02 16:00:00,141.1852534562212,43.31557603686636
2008-11-02 17:00:00,141.05806451612904,43.31741935483871
2008-11-02 18:00:00,140.93087557603687,43.319262672811064
2008-11-02 19:00:00,140.8036866359447,43.32110599078341
2008-11-02 20:00:00,140.67649769585253,43.32294930875576
2008-11-02 21:00:00,140.54930875576036,43.32479262672811
2008-11-02 22:00:00,140.4221198156682,43.32663594470046
2008-11-02 23:00:00,140.29493087557603,43.328479262672815
2008-11-03 00:00:00,140.1677419354839,43.330322580645166
2008-11-03 01:00:00,140.04055299539172,43.33216589861751
2008-11-03 02:00:00,139.91336405529955,43.33400921658986
2008-11-03 03:00:00,139.78617511520739,43.335852534562214
2008-11-03 04:00:00,139.65898617511522,43.337695852534566
2008-11-03 05:00:00,139.53179723502305,43.33953917050692
2008-11-03 06:00:00,139.40460829493088,43.34138248847926
2008-11-03 07:00:00,139.2774193548387,43.34322580645161
2008-11-03 08:00:00,139.15023041474655,43.345069124423965
2008-11-03 09:00:00,139.02304147465438,43.34691244239632
2008-11-03 10:00:00,138.8958525345622,43.34875576036867
2008-11-03 11:00:00,138.76866359447004,43.35059907834101
2008-11-03 12:00:00,138.64147465437787,43.352442396313364
2008-11-03 13:00:00,138.5142857142857,43.354285714285716
2008-11-03 14:00:00,138.38709677419354,43.35612903225807
2008-11-03 15:00:00,138.2599078341014,43.35797235023042
2008-11-03 16:00:00,138.13271889400923,43.359815668202764
2008-11-03 17:00:00,138.00552995391706,43.361658986175115
2008-11-03 18:00:00,137.8783410138249,43.36350230414747
2008-11-03 19:00:00,137.75115207373273,43.36534562211982
2008-11-03 20:00:00,137.62396313364056,43.36718894009217
2008-11-03 21:00:00,137.4967741935484,43.369032258064514
2008-11-03 22:00:00,137.36958525345622,43.370875576036866
2008-11-03 23:00:00,137.24239631336405,43.37271889400922
2008-11-04 00:00:00,137.1152073732719,43.37456221198157
2008-11-04 01:00:00,136.98801843317972,43.37640552995392
2008-11-04 02:00:00,136.86082949308755,43.378248847926265
2008-11-04 03:00:00,136.73364055299538,43.38009216589862
2008-11-04 04:00:00,136.60645161290324,43.38193548387097
2008-11-04 05:00:00,136.47926267281107,43.38377880184332
2008-11-04 06:00:00,136.3520737327189,43.38562211981567
2008-11-04 07:00:00,136.22488479262674,43.38746543778802
2008-11-04 08:00:00,136.09769585253457,43.38930875576037
2008-11-04 09:00:00,135.9705069124424,43.39115207373272
2008-11-04 10:00:00,135.84331797235023,43.39299539170507
2008-11-04 11:00:00,135.71612903225807,43.39483870967742
2008-11-04 12:00:00,135.5889400921659,43.396682027649774
2008-11-04 13:00:00,135.46175115207373,43.39852534562212
2008-11-04 14:00:00,135.33456221198156,43.40036866359447
2008-11-04 15:00:00,135.2073732718894,43.40221198156682
2008-11-04 16:00:00,135.08018433179723,43.40405529953917
2008-11-04 17:00:00,134.95299539170506,43.405898617511525
2008-11-04 18:00:00,134.8258064516129,43.40774193548387
2008-11-04 19:00:00,134.69861751152075,43.40958525345622
2008-11-04 20:00:00,134.57142857142858,43.41142857142857
2008-11-04 21:00:00,134.44423963133642,43.413271889400924
2008-11-04 22:00:00,134.31705069124425,43.415115207373276
2008-11-04 23:00:00,134.18986175115208,43.41695852534562
2008-11-05 00:00:00,134.0626728110599,43.41880184331797
2008-11-05 01:00:00,133.93548387096774,43.420645161290324
2008-11-05 02:00:00,133.80829493087558,43.422488479262675
2008-11-05 03:00:00,133.6811059907834,43.42433179723503
2008-11-05 04:00:00,133.55391705069124,43.42617511520737
2008-11-05 05:00:00,133.42672811059907,43.42801843317972
2008-11-05 06:00:00,133.2995391705069,43.429861751152075
2008-11-05 07:00:00,133.17235023041474,43.431705069124426
2008-11-05 08:00:00,133.0451612903226,43.43354838709678
2008-11-05 09:00:00,132.91797235023043,43.43539170506912
2008-11-05 10:00:00,132.79078341013826,43.437235023041474
2008-11-05 11:00:00,132.6635944700461,43.439078341013825
2008-11-05 12:00:00,132.53640552995392,43.44092165898618
2008-11-05 13:00:00,132.40921658986176,43.44276497695853
2008-11-05 14:00:00,132.2820276497696,43.44460829493088
2008-11-05 15:00:00,132.15483870967742,43.446451612903225
2008-11-05 16:00:00,132.02764976958525,43.448294930875576
2008-11-05 17:00:00,131.90046082949308,43.45013824884793
2008-11-05 18:00:00,131.77327188940092,43.45198156682028
2008-11-05 19:00:00,131.64608294930875,43.45382488479263
2008-11-05 20:00:00,131.51889400921658,43.455668202764976
2008-11-05 21:00:00,131.3917050691244,43.45751152073733
2008-11-05 22:00:00,131.26451612903224,43.45935483870968
2008-11-05 23:00:00,131.1373271889401,43.46119815668203
2008-11-06 00:00:00,131.01013824884794,43.46304147465438
2008-11-06 01:00:00,130.88294930875577,43.46488479262673
2008-11-06 02:00:00,130.7557603686636,43.46672811059908
2008-11-06 03:00:00,130.62857142857143,43.46857142857143
2008-11-06 04:00:00,130.50138248847927,43.47041474654378
2008-11-06 05:00:00,130.3741935483871,43.47225806451613
2008-11-06 06:00:00,130.24700460829493,43.47410138248848
2008-11-06 07:00:00,130.11981566820276,43.47594470046083
2008-11-06 08:00:00,129.9926267281106,43.47778801843318
